"","Year","Period","State","State.ANSI","colony_added","colony_max","colony_cd_loss","colony_loss","colony_loss_pct","Disesases","Other","Pesticides","Pests.excl.Varroa.mites","Unknown","Varroa.mites","colony_reno_pct"
"1178",2015,"JAN THRU MAR","ARIZONA",4,"3,400","35,000",NA,"4,600","13","0.1","1.8","0","20.5","3.1","26.9","6"
"1179",2015,"JAN THRU MAR","ARKANSAS",5,"1,200","14,000",NA,"1,500","11","1.5","1","3.4","11.4","1","17.6","1"
"1180",2015,"JAN THRU MAR","CALIFORNIA",6,"250,000","1,690,000",NA,"255,000","15","3","6.5","7.5","7.2","2.8","24.7","7"
"1181",2015,"JAN THRU MAR","COLORADO",8,"200","12,500",NA,"1,500","12","1.8","2.6","0.6","0.9","5.9","14.6","1"
"1182",2015,"JAN THRU MAR","CONNECTICUT",9,"290","3,900",NA,"870","22","0","21.2","0","1.4","2.4","2.5","0"
"1183",2015,"JAN THRU MAR","FLORIDA",12,"54,000","315,000",NA,"42,000","13","0.8","5.1","8.9","13.5","4.4","22.3","8"
"1184",2015,"JAN THRU MAR","GEORGIA",13,"47,000","105,000",NA,"14,500","14","3.3","4.8","2.6","4.9","10.5","6.2","9"
"1185",2015,"JAN THRU MAR","HAWAII",15,"3,400","10,500",NA,"380","4","1.6","2","0","37.7","0","38.8","7"
"1186",2015,"JAN THRU MAR","IDAHO",16,"2,600","88,000",NA,"3,700","4","12.5","8.9","4.8","6.7","4.9","39.8","9"
"1187",2015,"JAN THRU MAR","ILLINOIS",17,"2,300","10,500",NA,"4,200","40","0.7","12.6","0.4","6.9","11.6","12.3","4"
"1188",2015,"JAN THRU MAR","INDIANA",18,"490","9,500",NA,"2,100","22","0.2","22.3","0.3","0.3","11.7","20.7","1"
"1189",2015,"JAN THRU MAR","IOWA",19,"1,700","17,500",NA,"3,100","18","4.6","18","3.4","0.7","3.4","26","2"
"1190",2015,"JAN THRU MAR","KANSAS",20,"450","7,000",NA,"1,600","23","1.1","9.5","14.2","1.3","3.4","32.7","1"
"1191",2015,"JAN THRU MAR","KENTUCKY",21,"250","10,500",NA,"4,100","39","2.5","22.7","2.5","10.7","12.9","10.8","0"
"1192",2015,"JAN THRU MAR","LOUISIANA",22,"3,100","51,000",NA,"8,000","16","4.3","3.1","1.7","4.7","2.1","17.2","13"
"1193",2015,"JAN THRU MAR","MAINE",23,"20","6,500",NA,"380","6","0","7.5","0","0.1","1.9","4.4","0"
"1194",2015,"JAN THRU MAR","MARYLAND",24,"1,600","10,000",NA,"4,100","41","0.4","24.2","0","1.8","12.4","10.1","9"
"1195",2015,"JAN THRU MAR","MASSACHUSETTS",25,"260","4,600",NA,"1,000","22","2.1","7.6","2.8","3.5","4.7","23.5","3"
"1196",2015,"JAN THRU MAR","MICHIGAN",26,"7,500","60,000",NA,"11,500","19","1.1","8.3","1.6","3.1","4.6","14.3","4"
"1197",2015,"JAN THRU MAR","MINNESOTA",27,"690","74,000",NA,"3,700","5","0","1.6","0.1","0.1","2.1","1.4","1"
"1198",2015,"JAN THRU MAR","MISSISSIPPI",28,"22,000","76,000",NA,"8,500","11","0.1","1.2","2.1","8.2","1.1","9.4","10"
"1199",2015,"JAN THRU MAR","MISSOURI",29,"220","13,000",NA,"2,000","15","2.2","11.8","4.2","6","6.3","13.1","7"
"1200",2015,"JAN THRU MAR","MONTANA",30,"1,400","36,000",NA,"2,200","6","0.6","2.3","0.8","0.5","7.9","8.7","3"
"1201",2015,"JAN THRU MAR","NEBRASKA",31,"120","31,000",NA,"2,600","8","0.1","0.3","0.5","0.1","3","5.9","1"
"1202",2015,"JAN THRU MAR","NEW JERSEY",34,"570","9,000",NA,"1,100","12","30.4","19.5","11.1","13.2","16.7","40.1","18"
"1203",2015,"JAN THRU MAR","NEW MEXICO",35,"190","7,000",NA,"690","10","0","1.3","0.2","0.1","0.4","17.1","9"
"1204",2015,"JAN THRU MAR","NEW YORK",36,"430","30,000",NA,"6,500","22","0.5","12.4","4.4","2.6","8.3","7.6","3"
"1205",2015,"JAN THRU MAR","NORTH CAROLINA",37,"6,000","26,000",NA,"7,000","27","0.1","6.2","22.9","2.3","12.2","35.5","3"
"1206",2015,"JAN THRU MAR","NORTH DAKOTA",38,"1,800","120,000",NA,"620","1","0","2.5","0","1.7","0.1","1.7","0"
"1207",2015,"JAN THRU MAR","OHIO",39,"5,000","22,000",NA,"10,500","48","1","17.8","3","1.6","3.1","10.7","15"
"1208",2015,"JAN THRU MAR","OKLAHOMA",40,"2,600","26,000",NA,"6,000","23","0.5","2.1","0","10.1","2.9","14.5","1"
"1209",2015,"JAN THRU MAR","OREGON",41,"4,300","87,000",NA,"6,500","8","0.4","1.6","0.6","2","1.1","20.2","3"
"1210",2015,"JAN THRU MAR","OTHER STATES",NA,"870","8,990",NA,"2,080","23","0","0.9","0.1","0.1","0","0.8","2"
"1211",2015,"JAN THRU MAR","PENNSYLVANIA",42,"360","21,000",NA,"6,500","31","1.9","17.8","1.9","6.3","6.3","28.1","0"
"1212",2015,"JAN THRU MAR","SOUTH CAROLINA",45,"2,700","17,500",NA,"2,700","15","0.2","3.6","0.3","2.3","2.9","10.5","8"
"1213",2015,"JAN THRU MAR","SOUTH DAKOTA",46,"8,500","97,000",NA,"4,600","5","0.3","1.2","0.5","0.9","1.8","1.2","3"
"1214",2015,"JAN THRU MAR","TENNESSEE",47,"1,000","9,500",NA,"2,000","21","0","13","0","17.1","4.4","22.2","2"
"1215",2015,"JAN THRU MAR","TEXAS",48,"82,000","250,000",NA,"26,000","10","5","2.3","11.1","12.2","6.2","21.5","20"
"1216",2015,"JAN THRU MAR","UTAH",49,"2,500","24,000",NA,"3,300","14","0.1","3","4.4","0.9","0.5","13.6","1"
"1217",2015,"JAN THRU MAR","VERMONT",50,"1,200","5,500",NA,"700","13","0","5.8","0","5.6","4.9","2.3","0"
"1218",2015,"JAN THRU MAR","VIRGINIA",51,"800","9,000",NA,"2,500","28","2.3","9.8","0","9.4","11.9","19","5"
"1219",2015,"JAN THRU MAR","WASHINGTON",53,"13,500","105,000",NA,"14,000","13","0.3","6","3.6","0.5","1.1","21.5","9"
"1220",2015,"JAN THRU MAR","WEST VIRGINIA",54,"570","6,000",NA,"1,800","30","2.2","14.6","2.1","7.3","6.1","18","1"
"1221",2015,"JAN THRU MAR","WISCONSIN",55,"3,100","29,000",NA,"8,000","28","2.7","8.3","8.5","1.6","5.8","18.8","9"
"1222",2015,"JAN THRU MAR","WYOMING",56,"2,000","12,000",NA,"2,000","17","0","0.7","0","0","0","0.9","12"
"1223",2015,"JUL THRU SEP","ALABAMA",1,"160","9,000",NA,"1,400","16","0","2.2","2.6","70.6","17.7","63.1","3"
"1224",2015,"JUL THRU SEP","ARIZONA",4,"4,300","40,000",NA,"6,000","15","5.4","7.6","17.3","24.8","5.1","53.5","39"
"1225",2015,"JUL THRU SEP","ARKANSAS",5,"500","30,000",NA,"9,000","30","0.9","1.8","5","32.4","1.4","69.2","1"
"1226",2015,"JUL THRU SEP","CALIFORNIA",6,"40,000","800,000",NA,"76,000","10","12.5","15","19.6","20.4","4.7","39.9","12"
"1227",2015,"JUL THRU SEP","COLORADO",8,"1,400","30,000",NA,"4,500","15","2.7","3.7","16.5","1.5","2.7","50.5","5"
"1228",2015,"JUL THRU SEP","CONNECTICUT",9,"190","3,700",NA,"50","1","0.4","7.8","1.5","1.2","0","39.3","12"
"1229",2015,"JUL THRU SEP","FLORIDA",12,"37,000","220,000",NA,"36,000","16","6.7","21.9","22.9","21.7","3.4","39.5","13"
"1230",2015,"JUL THRU SEP","GEORGIA",13,"19,500","110,000",NA,"13,000","12","3.6","8.9","21.2","16.2","3.6","47.6","14"
"1231",2015,"JUL THRU SEP","HAWAII",15,"1,200","14,500",NA,"2,700","19","0.1","2.5","0.1","80.5","0","78.1","38"
"1232",2015,"JUL THRU SEP","IDAHO",16,"5,500","128,000",NA,"14,000","11","1.7","2.2","10","5.2","6.4","46.8","9"
"1233",2015,"JUL THRU SEP","ILLINOIS",17,"1,300","14,000",NA,"1,400","10","0.6","3.4","0.4","3","1","7.7","8"
"1234",2015,"JUL THRU SEP","INDIANA",18,"1,400","15,000",NA,"1,600","11","4.8","1","8.2","10.3","6.2","13.7","3"
"1235",2015,"JUL THRU SEP","IOWA",19,"640","37,000",NA,"3,000","8","0.1","5.6","4.7","5.8","3.4","17.4","2"
"1236",2015,"JUL THRU SEP","KANSAS",20,"100","9,500",NA,"1,000","11","0.2","14.8","14.1","16.2","1.7","22.5","2"
"1237",2015,"JUL THRU SEP","KENTUCKY",21,"170","10,000",NA,"1,300","13","1.2","9","6.5","11.3","2","40.4","6"
"1238",2015,"JUL THRU SEP","LOUISIANA",22,"2,300","55,000",NA,"2,000","4","0","3","1.6","2.3","0.2","25.9","3"
"1239",2015,"JUL THRU SEP","MAINE",23,"410","6,000",NA,"450","8","13.2","2.6","0","3.4","7.8","9.9","2"
"1240",2015,"JUL THRU SEP","MARYLAND",24,"730","7,500",NA,"680","9","2.9","7.1","22.8","19.1","2","26.9","1"
"1241",2015,"JUL THRU SEP","MASSACHUSETTS",25,"290","7,500",NA,"560","8","0.4","2.5","2.1","2.9","0.3","16.3","5"
"1242",2015,"JUL THRU SEP","MICHIGAN",26,"3,300","89,000",NA,"7,000","8","7.3","1.8","13.7","16.3","8.8","44.6","4"
"1243",2015,"JUL THRU SEP","MINNESOTA",27,"640","136,000",NA,"32,000","24","7.4","7","27.4","14.6","7.2","33.3","2"
"1244",2015,"JUL THRU SEP","MISSISSIPPI",28,"260","34,000",NA,"3,500","10","0","3.8","1.1","2.2","1.4","45.5","0"
"1245",2015,"JUL THRU SEP","MISSOURI",29,"700","14,000",NA,"1,200","9","3","2.1","2","11.7","1.4","11.1","5"
"1246",2015,"JUL THRU SEP","MONTANA",30,"3,200","156,000",NA,"10,500","7","10.7","6.4","2.3","16.4","5.3","52.5","6"
"1247",2015,"JUL THRU SEP","NEBRASKA",31,"500","77,000",NA,"6,000","8","10.9","4.6","13.2","10.3","4.3","33.2","8"
"1248",2015,"JUL THRU SEP","NEW JERSEY",34,"190","18,500",NA,"210","1","0.1","1.1","0","1","0.7","7.2","3"
"1249",2015,"JUL THRU SEP","NEW MEXICO",35,"1,300","6,500",NA,"1,600","25","55","55.5","58","55","0.7","61.2","10"
"1250",2015,"JUL THRU SEP","NEW YORK",36,"4,400","47,000",NA,"6,500","14","5.7","8.8","17.1","14.3","1.5","40","15"
"1251",2015,"JUL THRU SEP","NORTH CAROLINA",37,"2,500","24,000",NA,"2,900","12","0.7","5.7","7.5","27.9","8.5","33.9","5"
"1252",2015,"JUL THRU SEP","NORTH DAKOTA",38,"11,000","500,000",NA,"93,000","19","8.1","4.1","12.3","15.5","3.7","33.8","4"
"1253",2015,"JUL THRU SEP","OHIO",39,"2,300","23,000",NA,"1,900","8","0.6","1.6","23.4","8","1.7","30.7","4"
"1254",2015,"JUL THRU SEP","OKLAHOMA",40,"160","22,000",NA,"230","1","0.1","0.6","0.1","2.3","0.4","1.6","1"
"1255",2015,"JUL THRU SEP","OREGON",41,"8,000","100,000",NA,"8,500","9","5.2","4.8","3.1","20.8","3.8","56","21"
"1256",2015,"JUL THRU SEP","OTHER STATES",NA,"1,050","12,280",NA,"900","7","0","0.7","0.4","0.2","0.2","8.8","6"
"1257",2015,"JUL THRU SEP","PENNSYLVANIA",42,"1,800","25,000",NA,"1,800","7","3.7","7.2","5.1","11.3","0.8","45.1","10"
"1258",2015,"JUL THRU SEP","SOUTH CAROLINA",45,"880","12,000",NA,"2,000","17","18.3","3.9","14.7","31","3","58.4","5"
"1259",2015,"JUL THRU SEP","SOUTH DAKOTA",46,"2,100","295,000",NA,"53,000","18","2","1.9","7.1","7.3","5.7","22","4"
"1260",2015,"JUL THRU SEP","TENNESSEE",47,"500","10,000",NA,"1,200","12","0.5","2.2","4.8","38.4","1","50.8","4"
"1261",2015,"JUL THRU SEP","TEXAS",48,"5,500","136,000",NA,"16,500","12","1.3","4.7","19.4","26","5.2","30.7","4"
"1262",2015,"JUL THRU SEP","UTAH",49,"1,400","36,000",NA,"8,000","22","41.6","3.6","33.6","25","0.1","40.1","6"
"1263",2015,"JUL THRU SEP","VERMONT",50,"30","6,500",NA,"40","1","0","0.4","0","0.5","0","22.7","0"
"1264",2015,"JUL THRU SEP","VIRGINIA",51,"520","8,000",NA,"680","9","1.3","3.5","3.7","14.2","8.9","29","3"
"1265",2015,"JUL THRU SEP","WASHINGTON",53,"1,800","97,000",NA,"11,500","12","2.3","3.8","1.4","3.7","0.3","45.6","21"
"1266",2015,"JUL THRU SEP","WEST VIRGINIA",54,"300","7,000",NA,"300","4","1","3","1.5","5.3","1.1","21.7","4"
"1267",2015,"JUL THRU SEP","WISCONSIN",55,"1,300","62,000",NA,"9,000","15","8.3","12.6","20.9","20.1","13.5","47.3","7"
"1268",2015,"JUL THRU SEP","WYOMING",56,"270","35,000",NA,"2,500","7","6.4","2","3.4","11","0.4","28.5","1"
"1269",2015,"OCT THRU DEC","ALABAMA",1,"80","8,000",NA,"610","8","0.2","2.8","0.2","6.4","1.9","3.1","1"
"1270",2015,"OCT THRU DEC","ARIZONA",4,"3,000","39,000",NA,"12,000","31","1.1","0.5","3.5","1.7","15.5","50.1","41"
"1271",2015,"OCT THRU DEC","ARKANSAS",5,"1,900","27,000",NA,"2,400","9","0.1","8.5","8.2","9.7","0.6","38.1","0"
"1272",2015,"OCT THRU DEC","CALIFORNIA",6,"39,000","1,260,000",NA,"149,000","12","6.2","10.5","11.7","12.7","7.3","37.3","6"
"1273",2015,"OCT THRU DEC","COLORADO",8,"3,400","24,000",NA,"2,500","10","21.2","8.4","19.7","24.4","1.8","47.6","0"
"1274",2015,"OCT THRU DEC","CONNECTICUT",9,"40","3,200",NA,"210","7","0.5","3.4","1.1","1.7","2","10.5","2"
"1275",2015,"OCT THRU DEC","FLORIDA",12,"30,000","260,000",NA,"37,000","14","2.5","3","6.8","18.4","4.2","27.3","11"
"1276",2015,"OCT THRU DEC","GEORGIA",13,"4,400","121,000",NA,"18,000","15","5.3","3.7","4.5","13.9","1.3","43.5","2"
"1277",2015,"OCT THRU DEC","HAWAII",15,"2,700","13,000",NA,"690","5","0.2","0","0","33.9","0","31","6"
"1278",2015,"OCT THRU DEC","IDAHO",16,"5,500","145,000",NA,"22,000","15","4.3","2.8","4","0.6","4.5","38.9","4"
"1279",2015,"OCT THRU DEC","ILLINOIS",17,"0","14,000",NA,"690","5","0.3","1","0.9","2.5","3.1","9.4","0"
"1280",2015,"OCT THRU DEC","INDIANA",18,"140","11,500",NA,"1,100","10","6.3","0.6","0.1","0.5","3.7","15.1","0"
"1281",2015,"OCT THRU DEC","IOWA",19,"40","35,000",NA,"4,300","12","0.6","24.8","6.4","0.9","1.4","53.4","0"
"1282",2015,"OCT THRU DEC","KANSAS",20,"50","8,500",NA,"3,400","40","0.2","33.9","25.1","24.8","19","44.5","0"
"1283",2015,"OCT THRU DEC","KENTUCKY",21,"20","8,500",NA,"1,100","13","0.4","7.2","9.8","14.8","1.7","22.2","0"
"1284",2015,"OCT THRU DEC","LOUISIANA",22,"1,100","71,000",NA,"4,900","7","0","2.4","0.6","1","0.2","10.9","3"
"1285",2015,"OCT THRU DEC","MAINE",23,"530","4,700",NA,"60","1","0","0.1","0","0.2","0.4","18","0"
"1286",2015,"OCT THRU DEC","MARYLAND",24,"0","9,500",NA,"730","8","0.1","0.2","0","2","4.3","5.6","0"
"1287",2015,"OCT THRU DEC","MASSACHUSETTS",25,"30","4,500",NA,"260","6","6.2","2.6","1.9","1.6","1.1","31.4","1"
"1288",2015,"OCT THRU DEC","MICHIGAN",26,"210","73,000",NA,"9,000","12","0","3.2","4.1","4.1","3.7","30.2","2"
"1289",2015,"OCT THRU DEC","MINNESOTA",27,"600","105,000",NA,"10,000","10","8.4","3.8","25","8.7","8.9","43.6","0"
"1290",2015,"OCT THRU DEC","MISSISSIPPI",28,"500","34,000",NA,"1,500","4","0.3","0.7","0","2.5","1.3","10.6","1"
"1291",2015,"OCT THRU DEC","MISSOURI",29,"30","13,500",NA,"690","5","3.3","0.8","0.1","6","1.5","2.8","0"
"1292",2015,"OCT THRU DEC","MONTANA",30,"1,000","123,000",NA,"10,000","8","14.4","3.2","11.4","19.8","13.9","35.5","0"
"1293",2015,"OCT THRU DEC","NEBRASKA",31,"10","73,000",NA,"7,000","10","0.2","0.4","0.3","0","1.7","15.5","8"
"1294",2015,"OCT THRU DEC","NEW JERSEY",34,"20","8,500",NA,"270","3","0","0.4","0.4","2.2","1.2","7.7","0"
"1295",2015,"OCT THRU DEC","NEW MEXICO",35,"290","6,000",NA,"290","5","0.2","0.6","8.4","0.3","1.7","30.9","1"
"1296",2015,"OCT THRU DEC","NEW YORK",36,"260","45,000",NA,"4,000","9","0.8","0.4","0.9","2.2","6.2","24.5","0"
"1297",2015,"OCT THRU DEC","NORTH CAROLINA",37,"510","22,000",NA,"2,200","10","0.5","5.4","0.4","3.4","3.4","9.6","0"
"1298",2015,"OCT THRU DEC","NORTH DAKOTA",38,"2,700","275,000",NA,"35,000","13","1.8","3.7","1.5","2.3","2.1","10.8","3"
"1299",2015,"OCT THRU DEC","OHIO",39,"200","19,000",NA,"2,400","13","2","14.5","7.3","8.8","2.1","36.3","1"
"1300",2015,"OCT THRU DEC","OKLAHOMA",40,"290","10,000",NA,"650","7","0.1","1.3","0.1","4.5","2.5","2.8","1"
"1301",2015,"OCT THRU DEC","OREGON",41,"200","114,000",NA,"8,500","8","1.5","1.7","1.5","1.3","1.5","16.4","1"
"1302",2015,"OCT THRU DEC","OTHER STATES",NA,"100","12,560",NA,"1,630","13","0","0","0","0","8","8.2","0"
"1303",2015,"OCT THRU DEC","PENNSYLVANIA",42,"1,300","23,000",NA,"2,500","11","1","0.8","0.3","4.3","1","32.2","28"
"1304",2015,"OCT THRU DEC","SOUTH CAROLINA",45,"640","17,500",NA,"2,200","13","0.4","5.8","1.7","2.9","0","14.2","6"
"1305",2015,"OCT THRU DEC","SOUTH DAKOTA",46,"2,400","205,000",NA,"9,000","4","1.9","2.4","7.1","3","4.1","16.8","0"
"1306",2015,"OCT THRU DEC","TENNESSEE",47,"70","10,000",NA,"1,100","11","0","7.1","4.6","28.3","3.6","43.6","4"
"1307",2015,"OCT THRU DEC","TEXAS",48,"13,000","250,000",NA,"25,000","10","2.7","2.2","5.4","8.7","8","20.9","1"
"1308",2015,"OCT THRU DEC","UTAH",49,"120","28,000",NA,"1,900","7","6.4","4.4","0.2","9.1","0.4","75.8","0"
"1309",2015,"OCT THRU DEC","VERMONT",50,"10","6,500",NA,"940","15","0.9","0.4","0.6","16.8","15.6","57.1","0"
"1310",2015,"OCT THRU DEC","VIRGINIA",51,"0","7,500",NA,"750","10","0.4","5.8","0","17.2","10.4","26.3","5"
"1311",2015,"OCT THRU DEC","WASHINGTON",53,"330","89,000",NA,"6,500","7","0.1","3","0.3","0.1","1.5","6.9","0"
"1312",2015,"OCT THRU DEC","WEST VIRGINIA",54,"190","7,000",NA,"610","9","1.3","8.2","3","4.5","0.6","18.8","2"
"1313",2015,"OCT THRU DEC","WISCONSIN",55,"210","48,000",NA,"6,500","14","2.5","6.6","21.9","15.6","21.4","49.4","0"
"1314",2015,"OCT THRU DEC","WYOMING",56,"30","25,000",NA,"1,300","5","6.6","11.3","10.5","3.3","3.9","45","0"
